".threshold","specificity","sensitivity","species"
0.43,0.96015625,0.427807486631016,"Soupfin shark"
0.434,0.96015625,0.422459893048128,"Soupfin shark"
0.436,0.96015625,0.417112299465241,"Soupfin shark"
0.438,0.960546875,0.417112299465241,"Soupfin shark"
0.44,0.9609375,0.417112299465241,"Soupfin shark"
0.442,0.961328125,0.411764705882353,"Soupfin shark"
0.444,0.96171875,0.411764705882353,"Soupfin shark"
0.458,0.962109375,0.411764705882353,"Soupfin shark"
0.462,0.9625,0.411764705882353,"Soupfin shark"
0.464,0.962890625,0.411764705882353,"Soupfin shark"
0.466,0.96328125,0.411764705882353,"Soupfin shark"
0.468,0.963671875,0.411764705882353,"Soupfin shark"
0.472,0.9640625,0.411764705882353,"Soupfin shark"
0.478,0.964453125,0.411764705882353,"Soupfin shark"
0.482,0.96484375,0.411764705882353,"Soupfin shark"
0.484,0.965234375,0.411764705882353,"Soupfin shark"
0.486,0.966015625,0.406417112299465,"Soupfin shark"
0.49,0.96640625,0.406417112299465,"Soupfin shark"
0.494,0.96640625,0.401069518716578,"Soupfin shark"
0.496,0.966796875,0.39572192513369,"Soupfin shark"
0.498,0.966796875,0.385026737967914,"Soupfin shark"
0.5,0.9671875,0.379679144385027,"Soupfin shark"
0.508,0.9671875,0.374331550802139,"Soupfin shark"
0.512,0.967578125,0.374331550802139,"Soupfin shark"
0.514,0.96796875,0.374331550802139,"Soupfin shark"
0.52,0.968359375,0.374331550802139,"Soupfin shark"
0.522,0.969140625,0.374331550802139,"Soupfin shark"
0.528,0.96953125,0.368983957219251,"Soupfin shark"
0.538,0.9703125,0.363636363636364,"Soupfin shark"
0.544,0.970703125,0.363636363636364,"Soupfin shark"
0.546,0.97109375,0.363636363636364,"Soupfin shark"
0.548,0.971484375,0.363636363636364,"Soupfin shark"
0.552,0.971875,0.363636363636364,"Soupfin shark"
0.56,0.97265625,0.363636363636364,"Soupfin shark"
0.562,0.973046875,0.363636363636364,"Soupfin shark"
0.566,0.973046875,0.358288770053476,"Soupfin shark"
0.568,0.9734375,0.358288770053476,"Soupfin shark"
0.578,0.973828125,0.358288770053476,"Soupfin shark"
0.584,0.974609375,0.358288770053476,"Soupfin shark"
0.588,0.975,0.358288770053476,"Soupfin shark"
0.602,0.975390625,0.358288770053476,"Soupfin shark"
0.608,0.975390625,0.352941176470588,"Soupfin shark"
0.614,0.97578125,0.352941176470588,"Soupfin shark"
0.62,0.97578125,0.347593582887701,"Soupfin shark"
0.624,0.976171875,0.347593582887701,"Soupfin shark"
0.63,0.9765625,0.347593582887701,"Soupfin shark"
0.632,0.97734375,0.347593582887701,"Soupfin shark"
0.634,0.977734375,0.347593582887701,"Soupfin shark"
0.636,0.978125,0.342245989304813,"Soupfin shark"
0.64,0.978515625,0.342245989304813,"Soupfin shark"
0.642,0.97890625,0.342245989304813,"Soupfin shark"
0.648,0.97890625,0.336898395721925,"Soupfin shark"
0.65,0.979296875,0.331550802139037,"Soupfin shark"
0.652,0.9796875,0.331550802139037,"Soupfin shark"
0.656,0.980078125,0.331550802139037,"Soupfin shark"
0.674,0.980078125,0.32620320855615,"Soupfin shark"
0.676,0.980078125,0.320855614973262,"Soupfin shark"
0.684,0.980078125,0.315508021390374,"Soupfin shark"
0.688,0.980078125,0.310160427807487,"Soupfin shark"
0.69,0.980859375,0.310160427807487,"Soupfin shark"
0.694,0.98125,0.310160427807487,"Soupfin shark"
0.7,0.981640625,0.310160427807487,"Soupfin shark"
0.704,0.981640625,0.304812834224599,"Soupfin shark"
0.706,0.981640625,0.299465240641711,"Soupfin shark"
0.708,0.98203125,0.299465240641711,"Soupfin shark"
0.712,0.98203125,0.294117647058824,"Soupfin shark"
0.714,0.98203125,0.288770053475936,"Soupfin shark"
0.716,0.98203125,0.283422459893048,"Soupfin shark"
0.72,0.982421875,0.283422459893048,"Soupfin shark"
0.724,0.9828125,0.27807486631016,"Soupfin shark"
0.734,0.983203125,0.27807486631016,"Soupfin shark"
0.738,0.98359375,0.27807486631016,"Soupfin shark"
0.74,0.98359375,0.272727272727273,"Soupfin shark"
0.744,0.983984375,0.267379679144385,"Soupfin shark"
0.746,0.984375,0.267379679144385,"Soupfin shark"
0.75,0.984765625,0.267379679144385,"Soupfin shark"
0.756,0.984765625,0.25668449197861,"Soupfin shark"
0.764,0.98515625,0.25668449197861,"Soupfin shark"
0.766,0.985546875,0.251336898395722,"Soupfin shark"
0.77,0.9859375,0.251336898395722,"Soupfin shark"
0.772,0.986328125,0.251336898395722,"Soupfin shark"
0.778,0.987109375,0.240641711229947,"Soupfin shark"
0.782,0.987109375,0.235294117647059,"Soupfin shark"
0.786,0.987890625,0.235294117647059,"Soupfin shark"
0.788,0.987890625,0.229946524064171,"Soupfin shark"
0.79,0.98828125,0.229946524064171,"Soupfin shark"
0.794,0.988671875,0.229946524064171,"Soupfin shark"
0.804,0.9890625,0.219251336898396,"Soupfin shark"
0.812,0.9890625,0.213903743315508,"Soupfin shark"
0.816,0.9890625,0.20855614973262,"Soupfin shark"
0.828,0.9890625,0.203208556149733,"Soupfin shark"
0.832,0.9890625,0.18716577540107,"Soupfin shark"
0.834,0.989453125,0.18716577540107,"Soupfin shark"
0.836,0.989453125,0.181818181818182,"Soupfin shark"
0.84,0.989453125,0.176470588235294,"Soupfin shark"
0.842,0.98984375,0.176470588235294,"Soupfin shark"
0.844,0.990234375,0.165775401069519,"Soupfin shark"
0.846,0.990625,0.165775401069519,"Soupfin shark"
0.848,0.99140625,0.165775401069519,"Soupfin shark"
0.85,0.99140625,0.160427807486631,"Soupfin shark"
0.852,0.9921875,0.160427807486631,"Soupfin shark"
0.856,0.992578125,0.160427807486631,"Soupfin shark"
0.864,0.992578125,0.155080213903743,"Soupfin shark"
0.866,0.99296875,0.155080213903743,"Soupfin shark"
0.878,0.99296875,0.149732620320856,"Soupfin shark"
0.888,0.99296875,0.144385026737968,"Soupfin shark"
0.894,0.993359375,0.13903743315508,"Soupfin shark"
0.896,0.99375,0.13903743315508,"Soupfin shark"
0.902,0.99375,0.133689839572193,"Soupfin shark"
0.904,0.994140625,0.133689839572193,"Soupfin shark"
0.912,0.99453125,0.133689839572193,"Soupfin shark"
0.914,0.99453125,0.128342245989305,"Soupfin shark"
0.918,0.994921875,0.128342245989305,"Soupfin shark"
0.922,0.994921875,0.122994652406417,"Soupfin shark"
0.928,0.994921875,0.117647058823529,"Soupfin shark"
0.932,0.9953125,0.117647058823529,"Soupfin shark"
0.938,0.995703125,0.112299465240642,"Soupfin shark"
0.94,0.995703125,0.106951871657754,"Soupfin shark"
0.942,0.996484375,0.101604278074866,"Soupfin shark"
0.944,0.996484375,0.0962566844919786,"Soupfin shark"
0.946,0.996875,0.0962566844919786,"Soupfin shark"
0.95,0.996875,0.0909090909090909,"Soupfin shark"
0.952,0.996875,0.0802139037433155,"Soupfin shark"
0.956,0.996875,0.0748663101604278,"Soupfin shark"
0.964,0.996875,0.0695187165775401,"Soupfin shark"
0.972,0.996875,0.0641711229946524,"Soupfin shark"
0.978,0.996875,0.0588235294117647,"Soupfin shark"
0.986,0.997265625,0.0588235294117647,"Soupfin shark"
0.988,0.997265625,0.053475935828877,"Soupfin shark"
0.99,0.998046875,0.053475935828877,"Soupfin shark"
0.992,0.998046875,0.0481283422459893,"Soupfin shark"
0.994,0.9984375,0.0374331550802139,"Soupfin shark"
0.996,0.9984375,0.0320855614973262,"Soupfin shark"
0.998,0.998828125,0.0320855614973262,"Soupfin shark"
1,0.999609375,0.0213903743315508,"Soupfin shark"
Inf,1,0,"Soupfin shark"
-Inf,0,1,"Common murre"
0,0,1,"Common murre"
0.002,0.973084112149533,0.972222222222222,"Common murre"
0.006,0.973457943925234,0.972222222222222,"Common murre"
0.032,0.974205607476636,0.972222222222222,"Common murre"
0.04,0.974579439252336,0.972222222222222,"Common murre"
0.052,0.974953271028037,0.972222222222222,"Common murre"
0.054,0.975327102803738,0.972222222222222,"Common murre"
0.086,0.975700934579439,0.972222222222222,"Common murre"
0.1158,0.97607476635514,0.972222222222222,"Common murre"
0.12325,0.976448598130841,0.972222222222222,"Common murre"
0.123355555555556,0.976822429906542,0.972222222222222,"Common murre"
0.126,0.977196261682243,0.972222222222222,"Common murre"
0.12775,0.977570093457944,0.972222222222222,"Common murre"
0.13,0.977943925233645,0.972222222222222,"Common murre"
0.132,0.978317757009346,0.972222222222222,"Common murre"
0.142,0.978317757009346,0.958333333333333,"Common murre"
0.143777777777778,0.978691588785047,0.958333333333333,"Common murre"
0.144,0.979065420560748,0.958333333333333,"Common murre"
0.163577777777778,0.979439252336449,0.958333333333333,"Common murre"
0.169577777777778,0.97981308411215,0.958333333333333,"Common murre"
0.179555555555556,0.97981308411215,0.944444444444444,"Common murre"
0.1818,0.98018691588785,0.944444444444444,"Common murre"
0.1852,0.980560747663551,0.944444444444444,"Common murre"
0.197155555555556,0.980934579439252,0.944444444444444,"Common murre"
0.205155555555556,0.981308411214953,0.944444444444444,"Common murre"
0.22445,0.981682242990654,0.944444444444444,"Common murre"
0.22515,0.982056074766355,0.944444444444444,"Common murre"
0.24,0.982429906542056,0.944444444444444,"Common murre"
0.263777777777778,0.982803738317757,0.944444444444444,"Common murre"
0.286827777777778,0.983177570093458,0.944444444444444,"Common murre"
0.2958,0.983551401869159,0.944444444444444,"Common murre"
0.3048,0.98392523364486,0.944444444444444,"Common murre"
0.304827777777778,0.984299065420561,0.944444444444444,"Common murre"
0.310777777777778,0.984299065420561,0.930555555555556,"Common murre"
0.311577777777778,0.984672897196262,0.930555555555556,"Common murre"
0.320011111111111,0.985046728971963,0.930555555555556,"Common murre"
0.324,0.985420560747664,0.930555555555556,"Common murre"
0.3306,0.985794392523365,0.930555555555556,"Common murre"
0.333788888888889,0.986168224299065,0.930555555555556,"Common murre"
0.340627777777778,0.986542056074766,0.930555555555556,"Common murre"
0.346927777777778,0.986915887850467,0.930555555555556,"Common murre"
0.352183333333333,0.986915887850467,0.916666666666667,"Common murre"
0.360905555555556,0.986915887850467,0.902777777777778,"Common murre"
0.371377777777778,0.987289719626168,0.902777777777778,"Common murre"
0.384627777777778,0.987663551401869,0.902777777777778,"Common murre"
0.4078,0.987663551401869,0.888888888888889,"Common murre"
0.41081746031746,0.987663551401869,0.875,"Common murre"
0.411827777777778,0.98803738317757,0.875,"Common murre"
0.422977777777778,0.98803738317757,0.861111111111111,"Common murre"
0.427347619047619,0.988411214953271,0.861111111111111,"Common murre"
0.443777777777778,0.988411214953271,0.847222222222222,"Common murre"
0.44715,0.988785046728972,0.847222222222222,"Common murre"
0.465777777777778,0.989158878504673,0.847222222222222,"Common murre"
0.467377777777778,0.989158878504673,0.833333333333333,"Common murre"
0.472964285714286,0.989158878504673,0.819444444444444,"Common murre"
0.4818,0.989158878504673,0.805555555555556,"Common murre"
0.49035,0.989158878504673,0.791666666666667,"Common murre"
0.4908,0.989532710280374,0.791666666666667,"Common murre"
0.5016,0.989906542056075,0.791666666666667,"Common murre"
0.5109,0.990280373831776,0.791666666666667,"Common murre"
0.5158,0.990280373831776,0.777777777777778,"Common murre"
0.541355555555556,0.990654205607477,0.777777777777778,"Common murre"
0.568777777777778,0.991028037383178,0.777777777777778,"Common murre"
0.569377777777778,0.991401869158879,0.777777777777778,"Common murre"
0.579092063492064,0.991775700934579,0.777777777777778,"Common murre"
0.584977777777778,0.991775700934579,0.763888888888889,"Common murre"
0.58525,0.99214953271028,0.763888888888889,"Common murre"
0.59575,0.992523364485981,0.763888888888889,"Common murre"
0.597016666666667,0.992523364485981,0.75,"Common murre"
0.599127777777778,0.992897196261682,0.75,"Common murre"
0.604566666666667,0.992897196261682,0.736111111111111,"Common murre"
0.606,0.993271028037383,0.736111111111111,"Common murre"
0.618955555555556,0.993271028037383,0.722222222222222,"Common murre"
0.623577777777778,0.993644859813084,0.722222222222222,"Common murre"
0.626,0.993644859813084,0.708333333333333,"Common murre"
0.668,0.994018691588785,0.708333333333333,"Common murre"
0.669714285714286,0.994392523364486,0.708333333333333,"Common murre"
0.68301746031746,0.994392523364486,0.694444444444444,"Common murre"
0.686105555555556,0.994392523364486,0.680555555555556,"Common murre"
0.68755,0.994766355140187,0.680555555555556,"Common murre"
0.688866666666667,0.995140186915888,0.680555555555556,"Common murre"
0.69,0.995514018691589,0.680555555555556,"Common murre"
0.695069841269841,0.995514018691589,0.666666666666667,"Common murre"
0.69655,0.99588785046729,0.666666666666667,"Common murre"
0.706,0.99588785046729,0.652777777777778,"Common murre"
0.707377777777778,0.996261682242991,0.652777777777778,"Common murre"
0.710327777777778,0.996261682242991,0.638888888888889,"Common murre"
0.721092063492064,0.996261682242991,0.625,"Common murre"
0.724,0.996261682242991,0.611111111111111,"Common murre"
0.729577777777778,0.996635514018692,0.611111111111111,"Common murre"
0.73315,0.997009345794392,0.611111111111111,"Common murre"
0.7334,0.997383177570093,0.611111111111111,"Common murre"
0.73535,0.997383177570093,0.597222222222222,"Common murre"
0.7476,0.997383177570093,0.583333333333333,"Common murre"
0.759006349206349,0.997383177570093,0.569444444444444,"Common murre"
0.770847619047619,0.997757009345794,0.569444444444444,"Common murre"
0.772,0.998130841121495,0.569444444444444,"Common murre"
0.7736,0.998130841121495,0.555555555555556,"Common murre"
0.775333333333333,0.998130841121495,0.541666666666667,"Common murre"
0.779228571428571,0.998504672897196,0.541666666666667,"Common murre"
0.783355555555556,0.998504672897196,0.527777777777778,"Common murre"
0.79,0.998504672897196,0.513888888888889,"Common murre"
0.798955555555556,0.998504672897196,0.5,"Common murre"
0.802,0.998504672897196,0.486111111111111,"Common murre"
0.805177777777778,0.998504672897196,0.472222222222222,"Common murre"
0.809333333333333,0.998504672897196,0.458333333333333,"Common murre"
0.8096,0.998504672897196,0.444444444444444,"Common murre"
0.81695,0.998504672897196,0.430555555555556,"Common murre"
0.82,0.998878504672897,0.430555555555556,"Common murre"
0.823,0.998878504672897,0.416666666666667,"Common murre"
0.836,0.998878504672897,0.402777777777778,"Common murre"
0.842,0.998878504672897,0.388888888888889,"Common murre"
0.856,0.998878504672897,0.375,"Common murre"
0.857377777777778,0.998878504672897,0.361111111111111,"Common murre"
0.8576,0.998878504672897,0.347222222222222,"Common murre"
0.857777777777778,0.998878504672897,0.333333333333333,"Common murre"
0.873492063492064,0.998878504672897,0.319444444444444,"Common murre"
0.879577777777778,0.998878504672897,0.305555555555556,"Common murre"
0.897777777777778,0.998878504672897,0.291666666666667,"Common murre"
0.9,0.998878504672897,0.277777777777778,"Common murre"
0.903777777777778,0.998878504672897,0.263888888888889,"Common murre"
0.9098,0.998878504672897,0.25,"Common murre"
0.9116,0.998878504672897,0.236111111111111,"Common murre"
0.9138,0.998878504672897,0.222222222222222,"Common murre"
0.92,0.999252336448598,0.222222222222222,"Common murre"
0.921777777777778,0.999252336448598,0.208333333333333,"Common murre"
0.9298,0.999252336448598,0.194444444444444,"Common murre"
0.93,0.999252336448598,0.180555555555556,"Common murre"
0.930355555555556,0.999252336448598,0.138888888888889,"Common murre"
0.931228571428571,0.999626168224299,0.138888888888889,"Common murre"
0.9336,0.999626168224299,0.125,"Common murre"
0.946,0.999626168224299,0.111111111111111,"Common murre"
0.9516,1,0.111111111111111,"Common murre"
0.961777777777778,1,0.0972222222222222,"Common murre"
0.964,1,0.0833333333333333,"Common murre"
0.983777777777778,1,0.0694444444444444,"Common murre"
0.9856,1,0.0555555555555556,"Common murre"
0.988,1,0.0416666666666667,"Common murre"
0.989577777777778,1,0.0277777777777778,"Common murre"
0.998,1,0.0138888888888889,"Common murre"
Inf,1,0,"Common murre"
